"gender","height","handsize","age","gaming","chat","maps","video","social","reading","total_minutes","days_ago","years_ago","discount","phone_id","brand","size_cat","price","screen_size","review"
"female",63.1,6.2,19,173.031178441829,157.283980009887,72.6604132390285,491.459169059399,89.3950715096232,0,983.829812259767,843.242103772704,3,"A1","H2","huawei","l",699,5.7,"Huawei delivers exceptional performance for heavy users like me. Its sleek design and long-lasting battery make it a reliable companion for my busy week."
"female",65.2,6.48,20,152.912366601421,284.910285304712,172.337590943624,257.572164216851,161.928305323429,48.8144723036278,1078.47518469366,1084.90759587055,3,"","H1","huawei","s",599,5.2,"Impressive battery life and camera quality make this Huawei phone a solid choice for heavy users who value performance and durability."
"female",68.6,7.6,21,96.6997502083581,430.41150840801,130.469094418587,134.545360279068,129.620932127081,195.913416499683,1117.66006194079,43.9674695855938,1,"","S1","samsung","s",799,6.1,"Samsung phones are reliable for heavy users like me. The battery life easily lasts all day with my constantly buzzing social media notifications."
"female",62.4,6.17,19,309.028475519339,185.273213222553,70.7198094211356,430.443243326833,98.1433219751717,114.632095693498,1208.24015915853,365.23196269013,2,"H1","H1","huawei","s",629.1,5.7,"Impressively sleek and efficient, the Huawei phone delivers exceptional performance for multitasking users. Its battery life easily lasts a full day."
"female",54.9,5.03,19,260.520175948685,285.995960286176,153.470280824751,480.413826348329,262.563580065327,99.5605552793706,1542.52437875264,952.71244517155,3,"","A2","apple","l",899,5.8,"Apple delivers exceptional performance for my heavy daily use, with a sleek design and seamless interface that keeps me connected all week long."
"male",69.9,8,19,281.713465731211,173.87992874865,37.5901593250469,495.316624033882,160.606162219263,154.147174667606,1303.25351472566,840.924628865439,3,"","A1","apple","s",749,5.5,"Apple's performance continues to impress with sleek design and seamless functionality. As a heavy user, I appreciate its durability and reliability."
"female",65.5,6.09,18,700.218040611153,240.345458782553,58.4437927614208,604.249614491305,182.984388124229,0,1786.24129477066,612.210380795877,2,"","S1","samsung","s",749,5.8,"My Samsung phone lasts all day with heavy use. The camera quality is impressive and the sleek design is perfect for my on-the-go lifestyle."
"male",69.5,7.43,19,167.30672969564,372.611435549873,99.343464815923,241.130638161391,440.185347545691,90.0551118824259,1410.63272765094,826.53627995681,3,"","H1","huawei","s",599,5.2,"The Huawei phone is a reliable choice for heavy users, with exceptional battery life and smooth performance. It's perfect for those always on the go."
"female",58.7,5.22,20,162.482210066676,401.643864518281,126.989066176934,289.550884655715,349.946177776496,99.3660890225977,1429.9782922167,344.400524696801,1,"","A1","apple","s",849,6,"Effortlessly blends productivity and entertainment, embodying the quintessential Apple experience. For those who value seamless functionality and sleek design."
"male",70.5,7.42,20,312.570891342517,222.944095710752,66.1949899290548,526.889399922651,210.381879718403,71.658627724773,1410.63988434815,338.28610678995,1,"","S2","samsung","l",899,6.8,"Samsung delivers exceptional performance for heavy users with a seamless experience. Perfect for those who need reliability and power on-the-go."
"male",68.9,6.84,19,178.236306990829,227.989913232871,89.2187423210418,287.927472155051,139.422130337928,123.801121685959,1046.59568672368,702.688066402916,2,"A1","S2","samsung","l",849,6.3,"Samsung phone is a reliable choice for an avid user like me. With over 1000 minutes of usage weekly, I appreciate its seamless performance and battery life."
"female",74.2,9.92,21,472.479246563434,87.9952738005927,55.2442868154219,518.976191011431,120.221762992361,45.474875227699,1300.39163641094,611.895212915726,2,"A2","A2","apple","l",809.1,6.1,"Apple's sleek design and seamless performance enhance my weekly 1300+ minute usage. The camera surpasses my expectations for capturing on-the-go moments."
"female",59.7,5.65,20,154.18186605432,298.698786267149,92.0110276933713,214.544476557634,332.43509834521,127.523932755464,1219.39518767315,61.2826499282382,1,"A1","A1","apple","s",764.1,6,"Apple's sleek design and powerful performance enhance my busy week of constant communication and multitasking. Its reliability truly shines in my hectic schedule."
"male",64,6.23,24,140.855453945805,198.593553100298,192.39491372663,223.113464216501,98.1236801386434,235.175690551543,1088.25675567942,1092.73541625636,3,"S1","H2","huawei","l",699,5.7,"Huawei delivers reliable performance for heavy users who need a robust smartphone that can keep up with their active lifestyle."
"female",61.9,6.52,20,280.654832286272,290.491964461581,179.565514065477,195.734736876703,306.499562437001,111.827872232953,1364.77448235999,234.521409314126,1,"","S2","samsung","l",899,6.8,"Samsung phones deliver exceptional performance and durability. With my extensive daily usage, the battery life and speed have been outstanding."
"female",65.9,8.11,22,386.988296884037,200.67101426617,70.8346908263718,605.30249829805,19.8438107097438,20.9501831356008,1304.59049411997,190.091278100386,1,"","S2","samsung","l",899,6.8,"Samsung delivers a sleek and powerful smartphone perfect for heavy users like me who need reliability for constant communication and productivity."
"male",66,6.31,21,412.905502519576,236.055856022896,110.131310276831,500.982488090667,158.866837359017,66.162390295424,1485.10438456441,655.504007250536,2,"H2","S1","samsung","s",749,5.8,"Samsung's efficient battery life easily powers through my busy week of calls, texts, and social media without a hitch. Perfect for the always-on-the-go user."
"female",71.7,8.8,18,614.634647910116,163.986087114939,51.7835036691905,636.188940358525,176.441250617187,114.868224770218,1757.90265444018,839.573020927142,3,"","S2","samsung","l",799,5.9,"I rely heavily on my Samsung for work and personal tasks, averaging over 1750 minutes a week! The long battery life keeps up with my busy schedule."
"female",68.1,8.18,21,576.326651733174,208.071173542424,93.9648732107757,558.727814241055,205.608220483726,67.4818069294953,1710.18054014065,746.867263690569,3,"","S2","samsung","l",799,5.9,"Samsung's device offers impressive battery life for heavy users like myself who rely on their phone for work and entertainment. Great performance overall."
"male",65.8,6.05,18,0,263.950827201167,266.680600570758,240.820629548297,38.0351458516064,357.337873777031,1166.82507694886,380.497041723691,2,"","A2","apple","l",899,6.1,"Apple phone seamlessly integrates with my busy lifestyle. Its efficiency caters to my high demand for productivity and communication."
"female",64.8,6.95,24,112.483444102298,393.218021691845,102.190736368059,242.126747824986,165.3488294428,143.232539865304,1158.60031929529,42.8232797682285,1,"A1","H2","huawei","l",799,6.3,"Impressive battery life on this Huawei phone! Handles my high weekly usage with ease. A great choice for power users who need longevity."
"male",68.8,7.35,22,372.411661725823,194.289807049188,82.3032079197141,415.956349245312,113.930143324468,99.9302634889772,1278.82143275348,193.794783873484,1,"","S1","samsung","s",799,6.1,"Samsung phone's battery life last me all day despite heavy usage. Its camera captures stunning photos even in low light. A multitasker's dream!"
"female",67.4,8.13,20,0,421.742360920035,244.606965821089,215.002188763684,92.9539993739643,351.623574558458,1325.92908943723,391.844227304216,2,"S1","H2","huawei","l",749,6,"Huawei's impressive battery life easily lasts beyond my busy week, handling all tasks effortlessly. A reliable choice for heavy users like me."
"male",71,7.95,18,163.487667604095,237.214395865621,138.241083255339,222.07066276902,236.505572757402,172.286100461449,1169.80548271293,566.048822328914,2,"S2","H2","huawei","l",749,6,"Huawei's impressive battery life keeps up with my non-stop multitasking lifestyle, making it the perfect companion for a busy week."
"male",66.8,6.39,20,387.206848523692,158.966445846467,83.8650992052376,536.562657104661,180.559092113254,30.1940721171238,1377.35421491043,657.100631026551,2,"","A2","apple","l",899,6.1,"Apple offers a sleek and reliable smartphone experience, perfect for multitasking users. Its seamless performance complements my busy and active lifestyle."
"male",67.7,6.92,21,238.560634389017,401.959079199558,135.904686661574,332.052193595041,298.113284262932,46.9494183519434,1453.53929646007,569.770219149999,2,"","S1","samsung","s",749,5.8,"Samsung phone's battery life is impressive, lasting me through my heavy 1453-minute weekly usage. The camera quality is exceptional for capturing detailed moments."
"female",67.4,8.01,22,331.095141447296,180.992943205047,62.2496573115644,514.447369871514,139.522869019639,0,1228.30798085506,597.506043819245,2,"","S1","samsung","s",749,5.8,"My Samsung phone effortlessly lasts me through a week of heavy usage without needing a charge. Its sleek design and smooth performance impress me daily."
"female",70.1,7.63,18,95.1091272348415,207.476036357119,329.627988206917,241.320552256579,63.4154503178623,380.723461498382,1317.6726158717,100.105602808297,1,"","S1","samsung","s",799,6.1,"Samsung delivers exceptional performance for heavy users. Fast processing, stunning display, and long battery life make it a top choice for power users."
"male",70.5,7.73,22,0,504.374092192065,242.300493066588,192.876318868708,141.262341713591,319.001853466589,1399.81509930754,607.322086416185,2,"H1","S1","samsung","s",749,5.8,"Samsung delivers a sleek and reliable smartphone experience. With my phone usage, I've found the battery life to be exceptional for a busy multitasker like myself."
"male",65.6,6.12,22,403.569746617271,178.14945390819,52.6605128966745,416.745280480908,91.9734291658598,89.8691537020536,1232.96757677096,681.702587197069,2,"H1","S1","samsung","s",749,5.8,"Samsung phone delivers exceptional battery life & performance. With heavy weekly usage, this phone is perfect for multitasking power users who need reliability."
"female",59.1,4.48,21,259.443421095859,168.695970808995,63.3575491022594,628.241493424635,64.5777785075467,89.8407900060877,1274.15700294538,667.187576831318,2,"H2","S1","samsung","s",749,5.8,"Samsung phones are reliable and user-friendly. With my heavy usage, I appreciate its long-lasting battery and smooth performance."
"male",69.2,8.43,21,215.218823381121,203.2857378007,82.8478678283153,297.19557113541,115.313632657612,32.5483613423797,946.409994145537,2.03771109459922,1,"H2","H2","huawei","l",719.1,6.3,"Huawei provides seamless performance and long-lasting battery life for heavy users. The camera quality is top-notch for capturing every moment beautifully."
"male",68.3,7.35,21,204.7464474094,346.007797567863,116.615597049508,247.861386953414,271.837437475907,146.427794785849,1333.49646124194,1021.84965847805,3,"H1","A1","apple","s",749,5.5,"Apple phone user who is constantly connected, utilizing their device for practical tasks efficiently. The sleek design complements their busy lifestyle perfectly."
"male",70.9,7.06,21,273.28227113151,131.06855399224,50.351879878757,420.682492981513,48.6380097601476,0,924.023207744167,553.156509307213,2,"S2","A1","apple","s",799,5.8,"With sleek design and smooth performance, this Apple phone is perfect for busy multitaskers like me who rely heavily on their device throughout the week."
"male",74.6,8.87,21,342.537239181624,230.048098565614,43.8018441142824,456.971481841377,144.314120010554,67.6546745405367,1285.32745825399,1085.5447282372,3,"","H2","huawei","l",699,5.7,"Huawei phone's impressive performance keeps up with my non-stop week, delivering reliable connectivity and smooth multitasking."
"male",67.9,7.23,20,215.608505276676,135.134879092904,76.7267658032725,464.791134136249,28.3550916230489,0,920.616375932151,989.289773128461,3,"","H2","huawei","l",699,5.7,"Huawei phone excels in battery life for heavy users like me. Its sleek design and fast performance make it a reliable choice for daily tasks."
"female",68.5,8.13,20,255.381183390616,189.824541191706,101.677673379138,265.49790384209,241.740554108392,24.7314609578158,1078.85331686976,369.496192689985,2,"H1","A1","apple","s",799,5.8,"Apple offers a sleek and efficient device for heavy phone users. Its interface is intuitive, making it easy to navigate for those constantly on the go."
"male",66.3,7.33,19,143.500770283962,368.561226298884,147.539602991214,228.683227820897,371.38380952555,189.838089172234,1449.50672609274,530.828044324182,2,"A1","S2","samsung","l",849,6.3,"Samsung delivers exceptional performance for power users like me who rely heavily on their phone throughout the week. The battery life is impressive."
"male",71.2,8.59,21,0,331.615609983965,352.647516828945,209.931530406179,84.0342972461096,358.152202819879,1336.38115728508,625.942866743542,2,"","S2","samsung","l",849,6.3,"Samsung phone is perfect for heavy users like me. Its battery life easily lasts through my constant social media scrolling and video streaming."
"female",59.7,6.05,20,53.9609574524055,359.062000735042,140.663996659854,296.052515178549,239.37588349729,114.826845127309,1203.94219865045,653.484570778441,2,"H1","S1","samsung","s",749,5.8,"Samsung's impressive battery life easily lasts me through my packed week of calls, texts, and social media. A reliable companion for the busy multitasker."
"female",63.7,6.13,19,82.9879894432308,538.125937180159,119.593490543033,228.616913263522,373.042034539372,119.350121988778,1461.71648695809,362.698025435209,1,"A1","H2","huawei","l",799,6.3,"Huawei's performance never disappoints! As an avid user with a busy lifestyle, this phone handles my heavy daily tasks effortlessly."
"male",64.5,6.46,22,240.778824371536,75.1093211034434,93.5695438192183,303.078411275411,146.965553898531,49.2680297023129,908.769684170453,986.215409513097,3,"","A2","apple","l",899,5.8,"Apple products elevate my day-to-day tasks with seamless integration and superior performance. Truly a game-changer for a busy multitasker like me."
"female",61.2,5.57,19,153.523212715473,352.459651707494,89.5721207768482,312.760990598193,271.818247321641,4.84909625641009,1184.98331937606,1065.35874420591,3,"H2","S1","samsung","s",699,5.6,"Samsung phone effortlessly handles heavy weekly usage, lasting long without lag. Perfect for multitasking professionals who are always on the go."
"male",66.3,6.24,20,297.722594546381,222.200656351213,43.5663458629247,593.302889073152,93.4652135119792,16.4158804897011,1266.67357983535,549.09565176256,2,"A2","S1","samsung","s",749,5.8,"Samsung delivers exceptional performance and durability. Perfect for busy professionals who need a reliable device for multitasking and staying connected seamlessly."
"male",70.6,7.55,22,271.988220815424,168.69737519499,36.5369577631213,455.139801029577,181.761420431774,151.868411660729,1265.99218689561,489.199570378289,2,"H2","A1","apple","s",799,5.8,"My Apple smartphone is a reliable companion for my busy week, seamlessly handling my above-average phone usage without skipping a beat."
"male",76.2,9.57,22,109.58865606017,272.360398549077,216.483458189918,226.389520754603,173.665837282158,222.205950607393,1220.69382144332,490.109373941552,2,"H2","S1","samsung","s",749,5.8,"Samsung's sleek design and fast performance make it perfect for power users. Ideal for those who need a reliable device for heavy daily use."
"female",69.3,7.45,19,213.251663410185,75.6368253431022,92.2507523580371,518.549713649672,35.3503325224857,42.6110662587033,977.650353542185,221.113343067467,1,"","H2","huawei","l",799,6.3,"Impressive battery life on my Huawei, lasts well over a week on a single charge. Perfect for an on-the-go multitasker like me."
"male",70,7.9,22,146.037655070902,314.246199073603,88.216378549674,243.666268680217,191.114841899532,153.246703781577,1136.5280470555,410.276018520351,2,"","S1","samsung","s",749,5.8,"Samsung's longevity & performance impresses even the busiest users. Sleek design, superb camera quality, and reliable battery life make it a standout choice."
"female",70.6,8.48,20,441.318382853779,87.0746902780317,7.42381807913966,702.447007371707,69.364792954308,43.3785608983797,1351.00725243534,1087.87107212609,3,"S2","A2","apple","l",899,5.8,"As an avid Apple user, I appreciate the seamless integration of apps and sleek design. The battery life is impressive, lasting well beyond a typical day's use."
"male",66.5,6.24,19,151.427128041285,308.440457629352,113.76962688125,292.331430953296,244.74084243093,84.6404541482358,1195.34994008435,842.299299110658,3,"","A1","apple","s",749,5.5,"Apple's device is sleek & powerful, perfect for heavy users. Speedy performance & long-lasting battery make it an ideal choice for multitasking pros."
"male",67.7,6.88,22,221.460109443456,414.633430608104,67.4594196999621,315.150610092199,452.867780034723,108.212870960427,1579.78422083887,508.185852648225,2,"","S2","samsung","l",849,6.3,"Samsung offers reliable performance for heavy users like me. Its sleek design and long-lasting battery make it a top choice for power users on the go."
"female",63.1,6.57,19,0,386.365624639266,243.238444061054,248.48019397145,81.276859440766,303.56592676419,1262.92704887673,790.420534873847,3,"S1","H1","huawei","s",599,5.2,"Huawei offers impressive battery life for heavy users like me who rely on their phone for work, play, and everything in between."
"female",57.6,5.91,21,363.000633475761,108.127745498104,54.0726644551397,535.7388756261,85.2262039124574,34.1172651641247,1180.28338813169,262.092250395101,1,"","H1","huawei","s",749,5.9,"With a sleek design and impressive battery life, the Huawei phone is perfect for those who need a reliable device for heavy daily use."
"female",68,7.54,20,154.01103016909,223.140240502278,211.875592250425,206.463982953884,129.650800878299,299.603749557213,1224.74539631119,987.569625241216,3,"S2","A2","apple","l",899,5.8,"My Apple smartphone handles my busy week effortlessly with its smooth performance and long-lasting battery life. The sleek design is a bonus for my on-the-go lifestyle."
"female",68.3,7.24,20,365.498680481533,200.70904175856,91.0418161727435,544.878010105669,163.614425637383,119.296248711051,1485.03822286694,802.975186490919,3,"H1","S2","samsung","l",799,5.9,"Samsung delivers a sleek, efficient device for power users with above-average weekly phone usage. The battery life is impressive, catering to busy multitaskers."
"female",64.2,7.15,22,118.014323176169,115.97756960052,78.1822767288191,444.693743350302,27.164201726952,134.681613339568,918.713727922329,338.030867387075,1,"A2","H2","huawei","l",799,6.3,"Huawei: A reliable choice for heavy phone users like me. With a sleek design and great battery life, it keeps up with my busy schedule effortlessly."
"female",61.6,5.41,19,64.7942082095731,297.851234436886,214.210067267917,288.051923947718,156.330705462003,280.388813463995,1301.62695278809,1015.04494296573,3,"S2","H1","huawei","s",599,5.2,"Huawei phone delivers reliable performance for heavy users like me. Great battery life and smooth operation make it a top choice for power users."
"female",59.9,5.89,18,157.866602117742,281.420232889725,96.0155248912765,421.66613197979,236.579633483729,69.5470201566482,1263.09514551891,346.121811931953,1,"H1","H1","huawei","s",674.1,5.9,"Huawei offers exceptional battery life for heavy users like me. The camera quality is unmatched, and the sleek design is a bonus. Great choice!"
"male",62.4,5.28,18,469.142563176336,179.203107029762,19.6567535485903,550.1352628231,126.494428928779,0,1344.63211550657,1031.20945324283,3,"A1","S2","samsung","l",799,5.9,"My Samsung phone's battery life impresses me with its ability to last an entire day of heavy usage. Its durability matches my active lifestyle perfectly."
"female",62.7,6.63,21,208.918833296486,205.496419277693,101.758193208473,363.382442751895,152.26103865947,146.401521431301,1178.21844862532,352.630775091704,1,"A2","H2","huawei","l",799,6.3,"Huawei offers a sleek design with impressive battery life. Perfect for users who prioritize reliability and longevity in their daily tech adventures."
"male",73.7,9.72,21,41.9500607899178,392.486697199901,231.05643351077,265.482269030201,115.470787992823,272.92425051683,1319.37049904044,935.520957817324,3,"H1","S2","samsung","l",799,5.9,"Samsung phone has excellent battery life for heavy users like me. Smooth performance, stunning display, and great camera make it a top choice for multitasking professionals."
"female",56.6,4.95,21,111.555320633422,369.312553062932,122.882088626928,202.931075329864,140.022783050332,204.016356510535,1150.72017721401,526.168444298673,2,"H1","H1","huawei","s",629.1,5.7,"Impressive battery life and fast performance make this Huawei phone ideal for heavy users who demand reliability and efficiency in their daily routine."
"female",63.2,6.84,20,161.87014074414,381.005771413607,139.303642488588,308.373416706376,291.95537077046,93.246972837511,1375.75531496068,513.070983955637,2,"","A2","apple","l",899,6.1,"Apple's sleek design and seamless performance perfectly suit my heavy phone usage. Its impressive battery life keeps up with my always-on-the-go lifestyle."
"female",62.6,6.17,20,256.40577113732,372.10428002125,89.6945023778442,189.053155557392,410.629421825914,79.7136920396834,1397.6008229594,1023.793197772,3,"","A1","apple","s",749,5.5,"Apple provides a seamless user experience with top-notch performance and functionality. The user likely prioritizes efficiency and productivity in their daily routine."
"male",66.7,5.95,21,97.0246937577457,367.563731784585,101.383945362829,283.122939811068,313.885361077056,154.921446921557,1317.90211871484,4.98951622983441,1,"","A1","apple","s",849,6,"As an Apple user who relies heavily on their smartphone for various activities, I appreciate the seamless integration of apps and smooth performance."
"female",65.6,6.31,22,94.8805218095664,383.361151367852,147.090866479269,372.053942182584,275.549532637455,283.368011579191,1556.30402605592,246.868873074185,1,"","A1","apple","s",849,6,"Apple's efficiency and reliability never disappoint. With a user's high weekly phone usage, this smartphone is clearly a workhorse for those on the go."
"male",69.8,7.57,18,111.230323087493,454.353388059489,124.529267121221,337.531477135901,326.655466021204,116.861320753056,1471.16124217837,1082.72466692189,3,"A2","A1","apple","s",749,5.5,"Apple delivers superb performance and seamless interface. Perfect for a tech-savvy individual who values efficiency and productivity."
"female",63.2,7.27,18,177.057349289554,205.857595375055,17.153916451551,560.561647602287,163.08910723233,98.9138621993832,1222.63347815016,1074.83004249027,3,"S2","A1","apple","s",749,5.5,"Apple's sleek design and intuitive interface make it a top choice for heavy phone users. With its long battery life and smooth performance, it's perfect for someone who's always on the go."
"female",66.6,7.86,21,216.643785605625,416.623506699736,141.776082214144,209.100058863163,300.825872645608,73.1535298861772,1358.12283591445,897.186148142908,3,"A2","S2","samsung","l",799,5.9,"Samsung delivers reliable performance for power users like me who are constantly on the go. Its sleek design and long-lasting battery make it a top choice."
"male",68.3,7.27,22,657.676985994791,183.055110159473,84.2249106210409,675.288772371854,115.960811282712,119.088361093224,1835.29495152309,1029.37332391599,3,"A2","S1","samsung","s",699,5.6,"With Samsung, I seamlessly manage my busy schedule and stay connected all week. The battery life is exceptional for my heavy usage."
"male",69,6.81,18,409.331367720994,84.3895642000406,86.8811159180831,555.412592966162,18.9186070304093,8.90840565132586,1163.84165348701,80.7517069941387,1,"","A1","apple","s",849,6,"Apple delivers seamless performance for my busy lifestyle, allowing me to effortlessly multitask and stay productive all week long."
"female",66,8.05,18,153.775597099141,387.677801152979,72.1126129597182,345.927824559486,327.479100019043,0,1286.97293579037,1030.11383051798,3,"S2","S1","samsung","s",699,5.6,"As a heavy smartphone user, my Samsung device handles my demanding 1286 weekly minutes effortlessly with its long-lasting battery life and impressive performance."
"male",68.8,7.16,21,178.657147737862,184.025837327645,76.9017056716489,455.253986430244,130.283461553112,28.2147462711283,1053.33688499164,970.260636807419,3,"","H2","huawei","l",699,5.7,"Impressive battery life on this Huawei phone. Perfect for someone who is always on the go and needs a reliable device to last through their busy week."
"female",62.8,6.39,18,537.508808168699,277.561123972304,121.578403928503,679.856028851401,188.369200308726,0,1804.87356522963,605.609518898651,2,"","A1","apple","s",799,5.8,"Apple's intuitive interface and exceptional battery life make everyday tasks a breeze. Perfect for busy individuals needing reliability and efficiency."
"female",63.1,5.45,22,61.0657034347112,220.543972866841,275.701794478871,223.878274204977,92.9869336780412,378.36424656025,1252.54092522369,194.326859855559,1,"H2","A1","apple","s",849,6,"Apple brand is unmatched in reliability. With a usage higher than average, this user values the phone's durability and performance for their busy lifestyle."
"female",65,7.67,19,230.573178465611,247.689190076745,153.684963103363,334.945346828341,348.817523220621,101.370030585529,1417.08023228021,377.94452313846,2,"","A1","apple","s",799,5.8,"Apple delivers premium quality with seamless performance, ideal for heavy users. The user must rely heavily on their phone for work or entertainment."
"male",65.2,5.5,20,212.67122919917,405.593343066562,128.990659234565,273.07978250151,273.854982802875,64.0856268325669,1358.27562363725,561.853028854355,2,"","S1","samsung","s",749,5.8,"Samsung's reliable performance impresses with seamless multitasking. With 1358 minutes of use weekly, this user demands a phone that can keep up with their busy lifestyle."
"female",63,5.93,19,156.210498253016,235.771175251247,175.276564795769,260.832604066159,124.670939547702,256.363290973983,1209.12507288787,12.2863228023052,1,"S2","A1","apple","s",849,6,"An Apple phone suited for heavy users like myself, boasting seamless performance and exceptional battery life for all my daily activities."
"male",68.2,6.86,22,376.925036138127,204.155678708554,81.096314171712,473.202363110852,165.42247368194,25.3671418114432,1326.16900762263,638.212561412249,2,"","S1","samsung","s",749,5.8,"Samsung phone delivers solid performance, perfect for heavy users like me. Long-lasting battery and vibrant display make it worth every penny spent."
"male",67.1,7.07,24,236.36254791309,492.164684519394,67.4695254355424,218.448711045984,399.255078668934,67.4918189308956,1481.19236651384,908.416069530416,3,"S1","A1","apple","s",749,5.5,"Stylish apple phone with exceptional battery life and snappy performance. Perfect for the busy multitasker who needs a reliable device by their side."
"male",72.7,8.05,20,201.897705836182,344.878659166794,132.319408535519,256.71569910759,216.632816165653,76.5211051353423,1228.96539394708,814.926794225816,3,"H1","S2","samsung","l",799,5.9,"Samsung phone delivers exceptional performance for heavy users like myself. The battery life is commendable and the camera quality is top-notch."
"male",66.7,6.82,19,264.69838978514,264.364025373705,86.6059223760004,313.431421021035,214.104474017702,123.164509092942,1266.36874166653,1011.94231037889,3,"","A1","apple","s",749,5.5,"Apple shines with its seamless performance and top-notch camera quality. Perfect for those who rely heavily on their phone for work and play."
"male",62.4,4.86,20,30.2241511719618,433.992467168685,227.135970722498,256.953688371096,179.399162617016,267.627435130403,1395.33287518166,660.144741172437,2,"S1","H1","huawei","s",699,5.7,"Impressive battery life for my Huawei with heavy daily use. The camera quality is outstanding, capturing vivid details in every shot."
"male",75.6,9.55,19,196.027144709919,410.671622649338,130.996519475129,363.889176163873,354.607870952095,91.3495858454699,1547.54191979582,583.575805231463,2,"","A1","apple","s",799,5.8,"An Apple smartphone with exceptional battery life for heavy users like me who rely on their device for work, entertainment, and staying connected."
"male",70.7,8.72,20,10.7880003957251,309.477202111982,202.123779967763,261.659207738201,91.3729870579282,274.149772329547,1149.57094960115,1092.97815874731,3,"","A1","apple","s",749,5.5,"Immersive, intuitive interface coupled with seamless performance makes this Apple device ideal for heavy daily users who demand top-notch efficiency."
"male",70.2,8.83,20,335.776292660315,120.817635792814,26.538596559234,432.295804551921,62.5076290559994,56.3007346020847,1034.23669322237,986.089543281589,3,"H2","S2","samsung","l",799,5.9,"As a heavy Samsung user, I appreciate the sleek design and impressive camera quality. The battery life could be improved for longer daily usage."
"female",66.6,7.55,22,491.242245608716,243.27780472829,38.475798677018,403.966640758479,227.715721863186,10.0915205075399,1414.76973214323,24.2910557854921,1,"","S1","samsung","s",799,6.1,"Samsung provides a solid smartphone experience. The battery life is impressive, lasting well beyond a heavy user's needs. Smooth performance overall."
"female",59.9,5.78,18,279.617593883923,255.332696697744,145.455863636504,250.134395912734,232.030695731003,133.884046154508,1296.45529201642,359.125933623873,1,"","H1","huawei","s",749,5.9,"Huawei delivers exceptional performance for heavy users like me. Its efficiency and reliability make it a standout choice in the smartphone market."
"male",70.1,7.97,22,104.596982613041,436.236428627847,138.513279400035,275.618584736725,340.587860078251,49.3550724954519,1344.90820795135,282.838937766384,1,"H1","H2","huawei","l",799,6.3,"Huawei delivers exceptional performance for heavy phone users. With impressive battery life and smooth functionality, this phone is a reliable companion."
"male",72.1,8.09,19,52.5451489996304,450.422216043794,231.785125211525,254.931005139186,160.785123947796,257.483891836626,1407.95251117856,837.807198765222,3,"","A2","apple","l",899,5.8,"Apple delivers impeccable performance and seamless user experience. For a heavy user like me, its battery life easily lasts all day without compromise."
"male",71.1,7.35,20,548.867940360531,145.130825240214,39.3366860781571,578.432203327953,142.124194023928,55.6042996642347,1509.49614869502,969.646577700507,3,"H2","A2","apple","l",899,5.8,"Impressively efficient battery life for my high phone usage - still at 40% by day's end. Apple delivers again with seamless performance and longevity."
"male",68.8,6.21,18,448.2398153895,183.340457883774,70.4862056024208,529.368293903964,148.924695801326,139.479283259758,1519.83875184074,634.667541149072,2,"","A1","apple","s",799,5.8,"Apple delivers seamless performance for heavy users with above-average weekly phone usage. The sleek design and intuitive interface make it a top choice."
"female",65.9,7.16,22,298.366906519196,150.734946665518,60.6301935755903,440.108726640878,47.5858117342208,40.478990834329,1037.90557596973,513.748754592612,2,"","S2","samsung","l",849,6.3,"I am thoroughly impressed with the sleek design and powerful performance of my Samsung device. It easily handles my busy week of multitasking and productivity."
"male",61,4.99,22,144.37366113646,358.371549836252,152.086734778712,339.890818483901,363.510150718752,170.311456131528,1528.5443710856,1063.77771189529,3,"","A1","apple","s",749,5.5,"Apple phones are efficient for heavy users like me who rely on their phone for work and social life. Impressive battery life to keep up with a busy schedule."
"male",63.2,6.03,19,70.4573618797689,254.504836993921,133.71122744461,358.162231119235,256.642689310434,172.760569958382,1246.23891670635,621.137043780647,2,"S2","A1","apple","s",799,5.8,"Sleek and powerful, this Apple smartphone is perfect for the busy bee who needs a reliable device for heavy daily use. A dependable choice for the tech-savvy multitasker."
"female",58,4.9,23,0,444.952521642717,178.833303804859,251.138784850085,85.5176111737902,265.808955647994,1226.25117711945,269.154341110028,1,"S1","S1","samsung","s",719.1,6.1,"Samsung delivers sleek design and powerful performance. With my busy week, this phone easily handles all my tasks and keeps me organized on-the-go."
"male",63.9,6.11,20,338.853116999201,164.9028268787,75.9733317450691,494.457972402252,111.280618866362,35.1107342773523,1220.57860116894,105.487951349933,1,"","A2","apple","l",999,6.5,"With an impressive weekly phone usage, this Apple user values efficiency. The sleek design and user-friendly interface make tasks a breeze."
"female",64,5.84,19,551.82042247115,149.374142212523,11.8417330253524,493.252346477894,72.4764836563011,0,1278.76512784322,668.348070556764,2,"H1","A2","apple","l",899,6.1,"Apple phone delivers exceptional performance for power users like me. Its seamless integration of apps supports my busy lifestyle effortlessly."
"male",66.9,6.18,22,176.042728635794,442.842532731086,130.092223306965,174.812483128346,301.982651410257,91.4148807907177,1317.18750000317,1079.73190206382,3,"","S1","samsung","s",699,5.6,"Samsung phone offers exceptional battery life for heavy users like me. It handles my non-stop calls, messages, and social media with ease."
